module,function,co_emergence,co-presence_jaccard_index,co-presence_FET_p_value,co-presence_FET-odds_ratio
B508,ARMS2,False,0.3,0.0024216046965528913,27.0
B235,RECQL4,False,0.047619047619047616,0.31145878603505717,5.105263157894737
B235,ARMS2,False,0.13043478260869565,0.060081086592654556,5.588235294117647
B419,ARMS2,True,0.375,0.00072018475082777,55.0
B233,RECQL4,False,0.047619047619047616,0.31145878603505717,5.105263157894737
B233,ARMS2,False,0.13043478260869565,0.060081086592654556,5.588235294117647
B245,RECQL4,False,0.07142857142857142,0.2090395480225989,8.666666666666666
B245,ARMS2,False,0.05555555555555555,0.5116013946008294,1.6666666666666667
B121,RECQL4,False,0.16666666666666666,0.0832971171954223,28.0
B713,MFAP1,False,0.10606060606060606,0.01730906510777988,inf
B713,FBXW5,False,0.1111111111111111,0.16897076233721472,9.083333333333334
B713,MFAP3,False,0.10606060606060606,0.01730906510777988,inf
B713,TFAP2C,False,0.10606060606060606,0.01730906510777988,inf
B713,COL8A1,False,0.1111111111111111,0.16897076233721472,9.083333333333334
B713,VTN,False,0.10606060606060606,0.01730906510777988,inf
B713,HOXA1,False,0.10606060606060606,0.01730906510777988,inf
B713,NID1,False,0.30434782608695654,4.649966440670009e-06,inf
B713,ATN1,False,0.10606060606060606,0.01730906510777988,inf
B713,EMILIN1,False,0.10606060606060606,0.01730906510777988,inf
B713,HSD3B7,False,0.21739130434782608,0.0018990977564488165,14.84375
B713,OTX1,True,0.13953488372093023,0.00807358432678066,12.5
B713,FN1,False,0.30434782608695654,4.649966440670009e-06,inf
B713,FBN2,False,0.10606060606060606,0.01730906510777988,inf
B713,HSPG2,False,0.30434782608695654,4.649966440670009e-06,inf
B713,NUFIP2,False,0.10606060606060606,0.01730906510777988,inf
B713,LAMA5,False,0.375,0.0005108267248383631,82.5
B713,VCAN,False,0.30434782608695654,4.649966440670009e-06,inf
B713,ZNF408,False,0.1,0.21955515071668855,6.0
B713,MFAP5,False,0.10606060606060606,0.01730906510777988,inf
B713,MFAP4,False,0.10606060606060606,0.01730906510777988,inf
B713,ELN,False,0.10606060606060606,0.01730906510777988,inf
B713,MFAP2,False,0.10606060606060606,0.01730906510777988,inf
B713,ACAN,False,0.30434782608695654,4.649966440670009e-06,inf
B713,FBN1,False,0.10606060606060606,0.01730906510777988,inf
B713,LCE3D,False,0.21739130434782608,0.0018990977564488165,14.84375
B686,PLSCR1,False,0.09090909090909091,0.21348289349458258,6.6875
B686,MFAP1,False,0.13636363636363635,0.004551392281911068,inf
B686,OCLN,False,0.1,0.14732724902216426,13.5
B686,MFAP3,False,0.13636363636363635,0.004551392281911068,inf
B686,KRTAP192,False,0.1,0.14732724902216426,13.5
B686,TFAP2C,False,0.13636363636363635,0.004551392281911068,inf
B686,DDIAS,False,0.1,0.14732724902216426,13.5
B686,FBLN1,False,0.25,0.005580911128587267,17.666666666666668
B686,VTN,False,0.13636363636363635,0.004551392281911068,inf
B686,CXCL5,False,0.09090909090909091,0.21348289349458258,6.6875
B686,HOXA1,False,0.13636363636363635,0.004551392281911068,inf
B686,ADAMTSL4,False,0.09090909090909091,0.21348289349458258,6.6875
B686,KRTAP111,False,0.09090909090909091,0.21348289349458258,6.6875
B686,LTBP4,False,0.09090909090909091,0.21348289349458258,6.6875
B686,NID1,False,0.391304347826087,9.139983175764146e-08,inf
B686,NLGN3,False,0.1,0.14732724902216426,13.5
B686,ATN1,False,0.13636363636363635,0.004551392281911068,inf
B686,EMILIN1,False,0.13636363636363635,0.004551392281911068,inf
B686,TRIM42,False,0.09090909090909091,0.21348289349458258,6.6875
B686,GFI1B,True,0.2,9.911423469306292e-05,inf
B686,LCE1A,False,0.09090909090909091,0.21348289349458258,6.6875
B686,PLSCR4,False,0.09090909090909091,0.21348289349458258,6.6875
B686,CAVIN1,False,0.09090909090909091,0.21348289349458258,6.6875
B686,ZFP41,False,0.3,0.0012095647091708382,54.0
B686,ZNF764,False,0.3,0.0012095647091708382,54.0
B686,FBLN5,False,0.21428571428571427,0.014410356074056836,10.4
B686,FN1,False,0.391304347826087,9.139983175764146e-08,inf
B686,FBN2,False,0.13636363636363635,0.004551392281911068,inf
B686,ST14,False,0.3,0.0012095647091708382,54.0
B686,ITM2B,False,0.3,0.0012095647091708382,54.0
B686,MEOX2,True,0.2,9.911423469306292e-05,inf
B686,HSPG2,False,0.391304347826087,9.139983175764146e-08,inf
B686,NUFIP2,False,0.13636363636363635,0.004551392281911068,inf
B686,VCAN,False,0.391304347826087,9.139983175764146e-08,inf
B686,CACNA1A,True,0.32,7.878665497508692e-06,46.5
B686,LCE3A,True,0.32,7.878665497508692e-06,46.5
B686,MRPL12,False,0.09090909090909091,0.21348289349458258,6.6875
B686,MFAP5,False,0.13636363636363635,0.004551392281911068,inf
B686,MFAP4,False,0.13636363636363635,0.004551392281911068,inf
B686,FXR1,False,0.09090909090909091,0.21348289349458258,6.6875
B686,LINGO1,False,0.09090909090909091,0.21348289349458258,6.6875
B686,IGFL3,False,0.3,0.0012095647091708382,54.0
B686,ELN,False,0.13636363636363635,0.004551392281911068,inf
B686,LCE1C,True,0.32,7.878665497508692e-06,46.5
B686,ZNF444,False,0.25,0.005580911128587267,17.666666666666668
B686,ECM1,False,0.1,0.14732724902216426,13.5
B686,PRNP,False,0.3,0.0012095647091708382,54.0
B686,ARMS2,False,0.25,0.005580911128587267,17.666666666666668
B686,MFAP2,False,0.13636363636363635,0.004551392281911068,inf
B686,HTRA1,False,0.1,0.14732724902216426,13.5
B686,TIMP3,False,0.1,0.14732724902216426,13.5
B686,ACAN,False,0.391304347826087,9.139983175764146e-08,inf
B686,FBN1,False,0.13636363636363635,0.004551392281911068,inf
B686,CREB5,False,0.21428571428571427,0.014410356074056836,10.4
B26,RECQL4,False,0.014492753623188406,1.0,0.7313432835820896
B26,PLSCR1,False,0.028985507246376812,1.0,1.4848484848484849
B26,TGFB1,False,0.5441176470588235,5.141219737711339e-12,inf
B26,MFAP1,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,OCLN,False,0.014492753623188406,1.0,0.7313432835820896
B26,MAGEA3,False,0.029411764705882353,0.5074605244096768,inf
B26,ATXN7,False,0.3088235294117647,2.730087675499678e-06,inf
B26,PROP1,False,0.3088235294117647,2.730087675499678e-06,inf
B26,ZBTB9,False,0.029411764705882353,0.5074605244096768,inf
B26,FBXW5,False,0.028985507246376812,1.0,1.4848484848484849
B26,MFAP3,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,KRTAP192,False,0.014492753623188406,1.0,0.7313432835820896
B26,EFEMP2,False,0.04411764705882353,0.26119078661451545,inf
B26,TFAP2C,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,COL8A1,False,0.028985507246376812,1.0,1.4848484848484849
B26,CYSRT1,False,0.3088235294117647,2.730087675499678e-06,inf
B26,DDIAS,False,0.014492753623188406,1.0,0.7313432835820896
B26,RERE,False,0.3088235294117647,2.730087675499678e-06,inf
B26,CLPP,False,0.3088235294117647,2.730087675499678e-06,inf
B26,FBLN1,False,0.04225352112676056,0.6972449767790153,0.7230769230769231
B26,VTN,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,CXCL5,False,0.028985507246376812,1.0,1.4848484848484849
B26,SHANK3,False,0.3088235294117647,2.730087675499678e-06,inf
B26,HOXA1,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,ADAMTSL4,False,0.028985507246376812,1.0,1.4848484848484849
B26,DYRK1A,False,0.5441176470588235,5.141219737711339e-12,inf
B26,KRTAP111,False,0.028985507246376812,1.0,1.4848484848484849
B26,LTBP4,False,0.028985507246376812,1.0,1.4848484848484849
B26,EGFL7,False,0.029411764705882353,0.5074605244096768,inf
B26,NID1,False,0.1375,0.3494491131339998,0.6111111111111112
B26,ZNF768,False,0.3088235294117647,2.730087675499678e-06,inf
B26,NLGN3,False,0.014492753623188406,1.0,0.7313432835820896
B26,ATN1,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,LTBP1,False,0.5441176470588235,5.141219737711339e-12,inf
B26,EMILIN1,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,SGTA,False,0.3088235294117647,2.730087675499678e-06,inf
B26,HSPA5,False,0.014705882352941176,1.0,inf
B26,HSD3B7,False,0.2191780821917808,0.08689647875197225,2.769230769230769
B26,TRIM42,False,0.028985507246376812,1.0,1.4848484848484849
B26,FBLN7,False,0.014705882352941176,1.0,inf
B26,OTX1,False,0.5068493150684932,3.2007784991576975e-07,10.741935483870968
B26,GFI1B,False,0.547945205479452,3.542178330245129e-08,12.857142857142858
B26,LCE1A,False,0.028985507246376812,1.0,1.4848484848484849
B26,LOXL1,False,0.04411764705882353,0.26119078661451545,inf
B26,PLSCR4,False,0.028985507246376812,1.0,1.4848484848484849
B26,FAM110A,False,0.3088235294117647,2.730087675499678e-06,inf
B26,CAVIN1,False,0.028985507246376812,1.0,1.4848484848484849
B26,ZFP41,False,0.014084507042253521,0.30981706017916727,0.23383084577114427
B26,ZNF764,False,0.014084507042253521,0.30981706017916727,0.23383084577114427
B26,BAG6,False,0.3088235294117647,2.730087675499678e-06,inf
B26,FBLN5,False,0.07042253521126761,1.0,1.2433862433862435
B26,DNAJC10,False,0.029411764705882353,0.5074605244096768,inf
B26,FN1,False,0.1375,0.3494491131339998,0.6111111111111112
B26,FBN2,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,ZNF747,False,0.029411764705882353,0.5074605244096768,inf
B26,ST14,False,0.014084507042253521,0.30981706017916727,0.23383084577114427
B26,ITM2B,False,0.014084507042253521,0.30981706017916727,0.23383084577114427
B26,ZNF460,False,0.029411764705882353,0.5074605244096768,inf
B26,MEOX2,False,0.547945205479452,3.542178330245129e-08,12.857142857142858
B26,HSPG2,False,0.1375,0.3494491131339998,0.6111111111111112
B26,NUFIP2,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,LAMA5,False,0.014084507042253521,0.30981706017916727,0.23383084577114427
B26,IGFBP6,False,0.3088235294117647,2.730087675499678e-06,inf
B26,ZNF324,False,0.029411764705882353,0.5074605244096768,inf
B26,LOX,False,0.04411764705882353,0.26119078661451545,inf
B26,VCAN,False,0.1375,0.3494491131339998,0.6111111111111112
B26,CACNA1A,False,0.2602739726027397,0.020510064076250792,3.489795918367347
B26,LCE3A,False,0.2602739726027397,0.020510064076250792,3.489795918367347
B26,ZNF408,False,0.043478260869565216,0.6363552252556902,2.2615384615384615
B26,ZNF627,False,0.029411764705882353,0.5074605244096768,inf
B26,MRPL12,False,0.028985507246376812,1.0,1.4848484848484849
B26,MFAP5,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,LTBP3,False,0.3088235294117647,2.730087675499678e-06,inf
B26,MFAP4,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,ASPH,False,0.056338028169014086,1.0,0.9791666666666666
B26,FXR1,False,0.028985507246376812,1.0,1.4848484848484849
B26,LINGO1,False,0.028985507246376812,1.0,1.4848484848484849
B26,IGFL3,False,0.014084507042253521,0.30981706017916727,0.23383084577114427
B26,ELN,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,LCE1C,False,0.2602739726027397,0.020510064076250792,3.489795918367347
B26,LCE2C,False,0.3088235294117647,2.730087675499678e-06,inf
B26,ZNF444,False,0.04225352112676056,0.6972449767790153,0.7230769230769231
B26,ECM1,False,0.014492753623188406,1.0,0.7313432835820896
B26,PRNP,False,0.014084507042253521,0.30981706017916727,0.23383084577114427
B26,ARMS2,False,0.04225352112676056,0.6972449767790153,0.7230769230769231
B26,NOS3,False,0.3088235294117647,2.730087675499678e-06,inf
B26,ZNF136,False,0.029411764705882353,0.5074605244096768,inf
B26,MFAP2,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,HTRA1,False,0.014492753623188406,1.0,0.7313432835820896
B26,ANAPC11,False,0.3088235294117647,2.730087675499678e-06,inf
B26,TIMP3,False,0.014492753623188406,1.0,0.7313432835820896
B26,ACAN,False,0.1375,0.3494491131339998,0.6111111111111112
B26,ZNF696,False,0.029411764705882353,0.5074605244096768,inf
B26,FBN1,False,0.654320987654321,2.4418713706310112e-08,10.056410256410256
B26,CREB5,False,0.07042253521126761,1.0,1.2433862433862435
B26,LCE3D,False,0.2191780821917808,0.08689647875197225,2.769230769230769
B335,ARMS2,False,0.3,0.0024216046965528913,27.0
B434,ARMS2,False,0.3,0.0024216046965528913,27.0
B244,RECQL4,False,0.043478260869565216,0.33941764450239026,4.523809523809524
B244,TGFB1,False,0.05357142857142857,0.07243765498315663,0.28792569659442724
B244,MFAP1,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,ATXN7,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,PROP1,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,MFAP3,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,TFAP2C,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,CYSRT1,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,RERE,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,CLPP,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,VTN,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,SHANK3,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,HOXA1,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,DYRK1A,False,0.05357142857142857,0.07243765498315663,0.28792569659442724
B244,NID1,False,0.15384615384615385,0.37072160919672553,1.7426470588235294
B244,ZNF768,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,ATN1,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,LTBP1,False,0.05357142857142857,0.07243765498315663,0.28792569659442724
B244,EMILIN1,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,SGTA,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,HSD3B7,True,0.075,0.7608340296796117,0.6842105263157895
B244,OTX1,False,0.10344827586206896,0.46260164939658166,0.625
B244,GFI1B,False,0.046875,0.013489958769281437,0.20300751879699247
B244,FAM110A,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,BAG6,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,FN1,False,0.15384615384615385,0.37072160919672553,1.7426470588235294
B244,FBN2,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,MEOX2,False,0.046875,0.013489958769281437,0.20300751879699247
B244,HSPG2,False,0.15384615384615385,0.37072160919672553,1.7426470588235294
B244,NUFIP2,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,LAMA5,False,0.04,0.5671056258050897,1.4761904761904763
B244,IGFBP6,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,VCAN,False,0.15384615384615385,0.37072160919672553,1.7426470588235294
B244,CACNA1A,True,0.022222222222222223,0.04302317128256683,0.15113871635610765
B244,LCE3A,True,0.022222222222222223,0.04302317128256683,0.15113871635610765
B244,MFAP5,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,LTBP3,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,MFAP4,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,ELN,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,LCE1C,True,0.022222222222222223,0.04302317128256683,0.15113871635610765
B244,LCE2C,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,ARMS2,False,0.037037037037037035,1.0,0.8666666666666667
B244,NOS3,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,MFAP2,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,ANAPC11,False,0.04878048780487805,0.3568883003340979,0.4052631578947368
B244,ACAN,False,0.15384615384615385,0.37072160919672553,1.7426470588235294
B244,FBN1,False,0.11392405063291139,0.1536540637379405,0.47368421052631576
B244,LCE3D,True,0.075,0.7608340296796117,0.6842105263157895
B503,ARMS2,False,0.3,0.0024216046965528913,27.0
B647,RECQL4,False,0.08333333333333333,0.17847312762566997,10.6
B647,TGFB1,False,0.2972972972972973,8.935665704986456e-07,inf
B647,MFAP1,False,0.16666666666666666,0.0022768997173469863,inf
B647,MAGEA3,False,0.08333333333333333,0.17847312762566997,10.6
B647,ZBTB9,False,0.08333333333333333,0.17847312762566997,10.6
B647,MFAP3,False,0.16666666666666666,0.0022768997173469863,inf
B647,EFEMP2,False,0.07692307692307693,0.2563765379370288,5.25
B647,TFAP2C,False,0.16666666666666666,0.0022768997173469863,inf
B647,FBLN1,False,0.0625,0.4515428730260006,2.04
B647,VTN,False,0.16666666666666666,0.0022768997173469863,inf
B647,HOXA1,False,0.16666666666666666,0.0022768997173469863,inf
B647,DYRK1A,False,0.2972972972972973,8.935665704986456e-07,inf
B647,EGFL7,False,0.08333333333333333,0.17847312762566997,10.6
B647,ATN1,False,0.16666666666666666,0.0022768997173469863,inf
B647,LTBP1,False,0.2972972972972973,8.935665704986456e-07,inf
B647,EMILIN1,False,0.16666666666666666,0.0022768997173469863,inf
B647,OTX1,False,0.2619047619047619,4.473686149766301e-06,inf
B647,GFI1B,False,0.24444444444444444,1.060855723014435e-05,inf
B647,LOXL1,False,0.07692307692307693,0.2563765379370288,5.25
B647,ZFP41,False,0.07142857142857142,0.32750573865609567,3.466666666666667
B647,ZNF764,False,0.07142857142857142,0.32750573865609567,3.466666666666667
B647,FBLN5,False,0.05555555555555555,0.5544227008978933,1.4285714285714286
B647,DNAJC10,False,0.08333333333333333,0.17847312762566997,10.6
B647,FBN2,False,0.16666666666666666,0.0022768997173469863,inf
B647,ZNF747,False,0.08333333333333333,0.17847312762566997,10.6
B647,ST14,False,0.07142857142857142,0.32750573865609567,3.466666666666667
B647,ITM2B,False,0.07142857142857142,0.32750573865609567,3.466666666666667
B647,ZNF460,False,0.08333333333333333,0.17847312762566997,10.6
B647,MEOX2,False,0.24444444444444444,1.060855723014435e-05,inf
B647,NUFIP2,False,0.16666666666666666,0.0022768997173469863,inf
B647,LAMA5,False,0.07142857142857142,0.32750573865609567,3.466666666666667
B647,ZNF324,False,0.08333333333333333,0.17847312762566997,10.6
B647,LOX,False,0.07692307692307693,0.2563765379370288,5.25
B647,ZNF408,False,0.07142857142857142,0.32750573865609567,3.466666666666667
B647,ZNF627,False,0.08333333333333333,0.17847312762566997,10.6
B647,MFAP5,False,0.16666666666666666,0.0022768997173469863,inf
B647,MFAP4,False,0.16666666666666666,0.0022768997173469863,inf
B647,ASPH,False,0.2857142857142857,0.0012929973717521808,19.80952380952381
B647,IGFL3,False,0.07142857142857142,0.32750573865609567,3.466666666666667
B647,ELN,False,0.16666666666666666,0.0022768997173469863,inf
B647,ZNF444,False,0.0625,0.4515428730260006,2.04
B647,PRNP,False,0.07142857142857142,0.32750573865609567,3.466666666666667
B647,ZNF136,False,0.08333333333333333,0.17847312762566997,10.6
B647,MFAP2,False,0.16666666666666666,0.0022768997173469863,inf
B647,ZNF696,False,0.08333333333333333,0.17847312762566997,10.6
B647,FBN1,False,0.16666666666666666,0.0022768997173469863,inf
B647,CREB5,False,0.05555555555555555,0.5544227008978933,1.4285714285714286
B219,RECQL4,False,0.16666666666666666,0.0832971171954223,28.0
B365,ARMS2,True,0.375,0.00072018475082777,55.0
B17,RECQL4,False,0.038461538461538464,0.3802694480660582,3.8333333333333335
B17,ARMS2,False,0.10714285714285714,0.10855264859261574,4.090909090909091
B795,MFAP1,False,0.07575757575757576,0.06593313512735156,inf
B795,MFAP3,False,0.07575757575757576,0.06593313512735156,inf
B795,TFAP2C,False,0.07575757575757576,0.06593313512735156,inf
B795,VTN,False,0.07575757575757576,0.06593313512735156,inf
B795,HOXA1,False,0.07575757575757576,0.06593313512735156,inf
B795,NID1,False,0.21739130434782608,0.00019232018063110992,inf
B795,ATN1,False,0.07575757575757576,0.06593313512735156,inf
B795,EMILIN1,False,0.07575757575757576,0.06593313512735156,inf
B795,GFI1B,False,0.06382978723404255,0.3681343298706784,2.5357142857142856
B795,FN1,False,0.21739130434782608,0.00019232018063110992,inf
B795,FBN2,False,0.07575757575757576,0.06593313512735156,inf
B795,MEOX2,False,0.06382978723404255,0.3681343298706784,2.5357142857142856
B795,HSPG2,False,0.21739130434782608,0.00019232018063110992,inf
B795,NUFIP2,False,0.07575757575757576,0.06593313512735156,inf
B795,VCAN,False,0.21739130434782608,0.00019232018063110992,inf
B795,CACNA1A,False,0.11538461538461539,0.05651610481042331,6.571428571428571
B795,LCE3A,False,0.11538461538461539,0.05651610481042331,6.571428571428571
B795,MFAP5,False,0.07575757575757576,0.06593313512735156,inf
B795,MFAP4,False,0.07575757575757576,0.06593313512735156,inf
B795,ELN,False,0.07575757575757576,0.06593313512735156,inf
B795,LCE1C,False,0.11538461538461539,0.05651610481042331,6.571428571428571
B795,MFAP2,False,0.07575757575757576,0.06593313512735156,inf
B795,ACAN,False,0.21739130434782608,0.00019232018063110992,inf
B795,FBN1,False,0.07575757575757576,0.06593313512735156,inf
B830,ARMS2,False,0.06666666666666667,0.4192806890863537,2.2888888888888888
B557,ARMS2,False,0.17647058823529413,0.021807364614804054,9.181818181818182
B457,ARMS2,True,0.375,0.00072018475082777,55.0
B381,ARMS2,False,0.25,0.005580911128587267,17.666666666666668
B133,RECQL4,False,0.1111111111111111,0.1315370128929451,15.571428571428571
B728,MFAP1,False,0.21518987341772153,1.0,1.0408163265306123
B728,FBXW5,False,0.03125,1.0,1.4827586206896552
B728,MFAP3,False,0.21518987341772153,1.0,1.0408163265306123
B728,TFAP2C,False,0.21518987341772153,1.0,1.0408163265306123
B728,COL8A1,False,0.03125,1.0,1.4827586206896552
B728,FBLN1,False,0.058823529411764705,0.6433320386436231,1.5
B728,VTN,False,0.21518987341772153,1.0,1.0408163265306123
B728,HOXA1,False,0.21518987341772153,1.0,1.0408163265306123
B728,NID1,True,0.4722222222222222,3.900463451977332e-08,17.871794871794872
B728,ATN1,False,0.21518987341772153,1.0,1.0408163265306123
B728,EMILIN1,False,0.21518987341772153,1.0,1.0408163265306123
B728,HSD3B7,False,0.0851063829787234,0.5858940088827885,0.6425339366515838
B728,OTX1,False,0.07462686567164178,0.01476724877413831,0.2756756756756757
B728,GFI1B,False,0.08695652173913043,0.028377573731157547,0.3141025641025641
B728,ZFP41,False,0.0625,0.267123934773161,3.0714285714285716
B728,ZNF764,False,0.0625,0.267123934773161,3.0714285714285716
B728,FBLN5,False,0.05555555555555555,1.0,0.9761904761904762
B728,FN1,True,0.4722222222222222,3.900463451977332e-08,17.871794871794872
B728,FBN2,False,0.21518987341772153,1.0,1.0408163265306123
B728,ST14,False,0.0625,0.267123934773161,3.0714285714285716
B728,ITM2B,False,0.0625,0.267123934773161,3.0714285714285716
B728,MEOX2,False,0.08695652173913043,0.028377573731157547,0.3141025641025641
B728,HSPG2,True,0.4722222222222222,3.900463451977332e-08,17.871794871794872
B728,NUFIP2,False,0.21518987341772153,1.0,1.0408163265306123
B728,LAMA5,False,0.0967741935483871,0.050129433327664716,9.666666666666666
B728,VCAN,True,0.4722222222222222,3.900463451977332e-08,17.871794871794872
B728,CACNA1A,False,0.125,1.0,0.9722222222222222
B728,LCE3A,False,0.125,1.0,0.9722222222222222
B728,ZNF408,False,0.030303030303030304,1.0,0.9770114942528736
B728,MFAP5,False,0.21518987341772153,1.0,1.0408163265306123
B728,MFAP4,False,0.21518987341772153,1.0,1.0408163265306123
B728,IGFL3,False,0.0625,0.267123934773161,3.0714285714285716
B728,ELN,False,0.21518987341772153,1.0,1.0408163265306123
B728,LCE1C,False,0.125,1.0,0.9722222222222222
B728,ZNF444,False,0.058823529411764705,0.6433320386436231,1.5
B728,PRNP,False,0.0625,0.267123934773161,3.0714285714285716
B728,ARMS2,False,0.058823529411764705,0.6433320386436231,1.5
B728,MFAP2,False,0.21518987341772153,1.0,1.0408163265306123
B728,ACAN,True,0.4722222222222222,3.900463451977332e-08,17.871794871794872
B728,FBN1,False,0.21518987341772153,1.0,1.0408163265306123
B728,CREB5,False,0.05555555555555555,1.0,0.9761904761904762
B728,LCE3D,False,0.0851063829787234,0.5858940088827885,0.6425339366515838
B506,ARMS2,False,0.13636363636363635,0.05218813560532906,6.0
B518,ARMS2,False,0.23076923076923078,0.00781134910926488,15.0
B242,RECQL4,False,0.07142857142857142,0.2090395480225989,8.666666666666666
B242,ARMS2,False,0.05555555555555555,0.5116013946008294,1.6666666666666667
B86,RECQL4,False,0.045454545454545456,0.3255106475445459,4.8
B86,ARMS2,False,0.125,0.06858256441347,5.222222222222222
B412,ARMS2,False,0.3,0.0024216046965528913,27.0
B742,MFAP1,False,0.16666666666666666,0.0022768997173469863,inf
B742,FBXW5,False,0.07692307692307693,0.2563765379370288,5.25
B742,MFAP3,False,0.16666666666666666,0.0022768997173469863,inf
B742,TFAP2C,False,0.16666666666666666,0.0022768997173469863,inf
B742,COL8A1,False,0.07692307692307693,0.2563765379370288,5.25
B742,VTN,False,0.16666666666666666,0.0022768997173469863,inf
B742,HOXA1,False,0.16666666666666666,0.0022768997173469863,inf
B742,NID1,False,0.4782608695652174,1.413079288132071e-09,inf
B742,ATN1,False,0.16666666666666666,0.0022768997173469863,inf
B742,EMILIN1,False,0.16666666666666666,0.0022768997173469863,inf
B742,HSD3B7,False,0.18518518518518517,0.025124308308298433,4.739583333333333
B742,OTX1,False,0.1276595744680851,0.19546742706336248,2.3666666666666667
B742,FN1,False,0.4782608695652174,1.413079288132071e-09,inf
B742,FBN2,False,0.16666666666666666,0.0022768997173469863,inf
B742,HSPG2,False,0.4782608695652174,1.413079288132071e-09,inf
B742,NUFIP2,False,0.16666666666666666,0.0022768997173469863,inf
B742,LAMA5,False,0.25,0.00234367822607601,39.75
B742,VCAN,False,0.4782608695652174,1.413079288132071e-09,inf
B742,ZNF408,False,0.07142857142857142,0.32750573865609567,3.466666666666667
B742,MFAP5,False,0.16666666666666666,0.0022768997173469863,inf
B742,MFAP4,False,0.16666666666666666,0.0022768997173469863,inf
B742,ELN,False,0.16666666666666666,0.0022768997173469863,inf
B742,MFAP2,False,0.16666666666666666,0.0022768997173469863,inf
B742,ACAN,False,0.4782608695652174,1.413079288132071e-09,inf
B742,FBN1,False,0.16666666666666666,0.0022768997173469863,inf
B742,LCE3D,False,0.18518518518518517,0.025124308308298433,4.739583333333333
B535,ARMS2,False,0.17647058823529413,0.021807364614804054,9.181818181818182
B726,MFAP1,False,0.23809523809523808,0.6929482131900493,0.821256038647343
B726,FBXW5,False,0.025,1.0,1.054054054054054
B726,MFAP3,False,0.23809523809523808,0.6929482131900493,0.821256038647343
B726,TFAP2C,False,0.23809523809523808,0.6929482131900493,0.821256038647343
B726,COL8A1,False,0.025,1.0,1.054054054054054
B726,FBLN1,False,0.047619047619047616,1.0,1.0555555555555556
B726,VTN,False,0.23809523809523808,0.6929482131900493,0.821256038647343
B726,HOXA1,False,0.23809523809523808,0.6929482131900493,0.821256038647343
B726,NID1,False,0.38636363636363635,5.424049762674108e-06,9.984126984126984
B726,ATN1,False,0.23809523809523808,0.6929482131900493,0.821256038647343
B726,EMILIN1,False,0.23809523809523808,0.6929482131900493,0.821256038647343
B726,HSD3B7,False,0.07272727272727272,0.20145571367168646,0.4359861591695502
B726,OTX1,False,0.06666666666666667,0.000414822430495731,0.1760851760851761
B726,GFI1B,False,0.07792207792207792,0.0005394329101960415,0.1971153846153846
B726,ZFP41,False,0.05,0.5931525762542458,2.1666666666666665
B726,ZNF764,False,0.05,0.5931525762542458,2.1666666666666665
B726,FBLN5,False,0.045454545454545456,1.0,0.6851851851851852
B726,FN1,False,0.38636363636363635,5.424049762674108e-06,9.984126984126984
B726,FBN2,False,0.23809523809523808,0.6929482131900493,0.821256038647343
